DOI_CR,paper_id,author_full,Fold_Id
10.1002/job.740,dXWX,"Gentry, William A.; Gilmore, David C.; Shuffler, Marissa L.; Leslie, Jean Brittain",2.0
10.1002/job.783,r8kR,"Wagner, John A., III; Humphrey, Stephen E.; Meyer, Christopher J.; Hollenbeck, John R.",2.0
10.1002/job.749,E25r,"Avery, Derek R.; Mckay, Patrick F.; Hunter, Emily M.",7.0
10.1002/job.1787,VvlD,"Johnson, Michael D.; Morgeson, Frederick P.; Hekman, David R.",2.0
10.1002/job.773,dXlJ,"Taylor, Shannon G.; Bedeian, Arthur G.; Kluemper, Donald H.",6.0
10.1002/job.700,Q1la,"Janssen, Jana; Mueller, Patrick A.; Greifeneder, Rainer",2.0
10.1002/job.723,j3q9,"Ramarajan, Lakshmi; Bezrukova, Katerina; Jehn, Karen A.; Euwema, Martin",4.0
10.1002/job.697,w5dv,"Nakai, Yoshie; Chang, Boin; Snell, Andrea F.; Fluckinger, Chris D.",7.0
10.1002/job.722,amJ1,"Dimotakis, Nikolaos; Scott, Brent A.; Koopman, Joel",3.0
10.1002/job.652,GeGj,"Golden, Timothy D.; Raghuram, Sumita",5.0
10.1002/job.673,bG3Q,"Fernet, Claude; Gagne, Marylene; Austin, Stephanie",5.0
10.1002/job.627,Vv3D,"Piccolo, Ronald F.; Greenbaum, Rebecca; Den Hartog, Deanne N.; Folger, Robert",2.0
10.1002/job.625,qdKQ,"Hornung, Severin; Rousseau, Denise M.; Glaser, Juergen; Angerer, Peter; Weigl, Matthias",1.0
10.1002/job.551,J43Q,"Luria, Gil; Torjman, Amram",4.0
10.1002/job.598,347d,"Triana, Maria Del Carmen; Garcia, Maria Fernanda",9.0
10.1002/job.566,vRYa,"McKee-Ryan, Frances M.; Virick, Meghna; Prussia, Gregory E.; Harvey, Jaron; Lilly, Juliana D.",5.0
10.1016/j.jenvp.2018.07.009,Z7zk,"Wu, David W. -L.; Lenkic, Peter J.; DiGiacomo, Alessandra; Cech, Peter; Zhao, Jiaying; Kingstone, Alan",1.0
10.1016/j.jenvp.2018.08.008,vRJa,"Cameron-Faulkner, Thea; Melville, Joanna; Gattis, Merideth",1.0
10.1016/j.jenvp.2018.10.004,E2E3,"Taufik, Danny",3.0
10.1016/j.jenvp.2017.12.004,PkRz,"Costa, Marco; Bonetti, Leonardo",7.0
10.1016/j.jenvp.2017.12.005,Bjpp,"Holmgren, Mattias; Andersson, Hanna; Sorquist, Patrik",9.0
10.1016/j.jenvp.2016.12.002,dX78,"Shernoff, David J.; Sannella, Alexander J.; Schorr, Roberta Y.; Sanchez-Wall, Lina; Ruzek, Erik A.; Sinha, Suparna; Bressler, Denise M.",7.0
10.1016/j.jenvp.2017.03.012,kELZ,"Jiang, Bin; Mak, Cecilia Nga Sze; Larsen, Linda; Zhong, Hua",2.0
10.1016/j.jenvp.2017.03.009,82dv,"Ratliff, Kate A.; Howell, Jennifer L.; Redford, Liz",1.0
10.1016/j.jenvp.2017.08.005,bGa1,"Meleady, Rose; Crisp, Richard J.",7.0
10.1016/j.jenvp.2016.01.003,amLY,"Paille, Pascal; Raineri, Nicolas",6.0
10.1016/j.jenvp.2016.09.007,XPar,"Greenwood, Alison; Gatersleben, Birgitta",4.0
10.1016/j.jenvp.2016.04.001,Bj5j,"Chuang, Yating; Xie, Xiaofei; Liu, Chang",10.0
10.1016/j.jenvp.2015.04.002,08gk,"Murtagh, Niamh; Gatersleben, Birgitta; Cowen, Laura; Uzzell, David",4.0
10.1016/j.jenvp.2015.01.001,eRbK,"Long, Jennifer; Harre, Niki; Atkinson, Quentin D.",1.0
10.1016/j.jenvp.2015.02.003,bGmk,"Hornsey, Matthew J.; Fielding, Kelly S.; McStay, Ryan; Reser, Joseph P.; Bradley, Graham L.; Greenaway, Katharine H.",9.0
10.1016/j.jenvp.2014.11.001,vRVv,"Collado, Silvia; Corraliza, Jose A.; Staats, Henk; Ruiz, Miguel",4.0
10.1016/j.jenvp.2014.09.002,2zXg,"Douce, Lieve; Janssens, Wim; Swinnen, Gilbert; Van Cleempoel, Koenraad",8.0
10.1016/j.jenvp.2014.10.008,YpZZ,"Ku, Lisbeth; Zaroff, Charles",4.0
10.1016/j.jenvp.2013.12.013,Njma,"Zhang, Jia Wei; Howell, Ryan T.; Iyer, Ravi",9.0
10.1016/j.jenvp.2014.10.007,r82r,"Anton, Charis E.; Lawrence, Carmen",9.0
10.1016/j.jenvp.2014.09.003,Ge2O,"Kormos, Christine; Gifford, Robert",4.0
10.1016/j.jenvp.2013.07.003,aN9D,"Jang, S. Mo",3.0
10.1016/j.jenvp.2013.09.001,b40J,"Poortinga, Wouter; Whitmarsh, Lorraine; Suffolk, Christine",2.0
10.1016/j.jenvp.2013.09.003,Vpgm,"Hurst, Megan; Dittmar, Helga; Bond, Rod; Kasser, Tim",8.0
10.1016/j.jenvp.2013.07.010,dzw3,"Chan, Lucy; Bishop, Brian",4.0
10.1016/j.jenvp.2012.08.002,OGRL,"Collado, Silvia; Staats, Henk; Corraliza, Jose A.",4.0
10.1016/j.jenvp.2012.01.004,wvmd,"Gueguen, Nicolas",5.0
10.1016/j.jenvp.2012.07.002,9BYl,"Francis, Jacinta; Giles-Corti, Billie; Wood, Lisa; Knuiman, Matthew",1.0
10.1016/j.jenvp.2012.04.003,7EY2,"Matthies, Ellen; Selge, Sebastian; Klockner, Christian A.",3.0
10.1016/j.jenvp.2011.01.001,421B,"Gallimore, Jonathan M.; Brown, Barbara B.; Werner, Carol M.",5.0
10.1016/j.jenvp.2011.01.004,PNNJ,"Davis, Jody L.; Le, Benjamin; Coy, Anthony E.",3.0
10.1016/j.jenvp.2011.01.005,Aee9,"Picucci, Luciana; Caffo, Alessandro O.; Bosco, Andrea",4.0
10.1016/j.jenvp.2010.11.002,qPPb,"White, Emma V.; Gatersleben, Birgitta",4.0
10.1016/j.jenvp.2010.11.005,JAAB,"Raanaas, Ruth K.; Evensen, Katinka Horgen; Rich, Debra; Sjostrom, Gunn; Patil, Crete",9.0
10.1016/j.jenvp.2010.04.001,rBBq,"Andrews, Matthew; Gatersleben, Birgitta",4.0
10.1016/j.jenvp.2010.05.001,Br8d,"Comstock, Nicole; Dickinson, L. Miriam; Marshall, Julie A.; Soobader, Mah-J; Turbin, Mark S.; Buchenau, Michael; Litt, Jill S.",6.0
10.1016/j.jenvp.2009.10.001,52WE,"Hartmann, Patrick; Apaolaza-Ibanez, Vanessa",6.0
10.1016/j.jenvp.2009.05.006,LbYw,"Droseltis, Orestis; Vignoles, Vivian L.",4.0
10.1016/j.jenvp.2009.08.001,zvl4,"Yatmo, Yandi Andri",9.0
10.1016/j.jenvp.2008.05.008,ZmGK,"Korpela, Kalevi M.; Ylen, Matti; Tyrvainen, Liisa; Silvennoinen, Harri",4.0
10.1016/j.jenvp.2008.06.001,PN1Z,"Gifford, Robert; Scannell, Leila; Kormos, Christine; Smolova, Lidia; Biel, Anders; Boncu, Stefan; Corral, Victor; Guentherf, Hartrnut; Hanyu, Kazunori; Hine, Donald; Kaiser, Florian G.; Korpela, Kalevi; Lima, Luisa Marie; Mertig, Angela G.; Garcia Mira, Ricardo; Moser, Gabriel; Passafaro, Paola; Pinheiro, Jose Q.; Saini, Sunil; Sako, Toshihiko; Sautkina, Elena; Savina, Yannick; Schmuck, Peter; Schultz, Wesley; Sobeck, Karin; Sundblad, Eva-Lotta; Uzzell, David",4.0
10.1037/pspi0000136,b4Q9,"Levine, Emma E.; Bitterly, T. Bradford; Cohen, Taya R.; Schweitzer, Maurice E.",4.0
10.1037/pspp0000168,PNvY,"Cichocka, Aleksandra; Gorska, Paulina; Jost, John T.; Sutton, Robbie M.; Bilewicz, Michal",8.0
10.1037/pspi0000113,Rpbk,"DelPriore, Danielle J.; Leyva, Randi Proffitt; Ellis, Bruce J.; Hill, Sarah E.",9.0
10.1037/pspp0000132,7EX1,"Buil, J. Marieke; van Lier, Pol A. C.; Brendgen, Mara R.; Koot, Hans M.; Vitaro, Frank",1.0
10.1037/pspi0000089,rBGR,"Toure-Tillery, Maferima; Fishbach, Ayelet",8.0
10.1037/pspi0000080,Rp7b,"Chester, David S.; DeWall, C. Nathan",9.0
10.1037/pspa0000093,Br0x,"Bhattacharjee, Amit; Dana, Jason; Baron, Jonathan",7.0
10.1037/pspp0000072,GPQj,"Tamir, Maya; Schwartz, Shalom H.; Cieciuch, Jan; Riediger, Michaela; Torres, Claudio; Scollon, Christie; Dzokoto, Vivian; Zhou, Xiaolu; Vishkin, Allon",4.0
10.1037/pspi0000066,zvqm,"Laukka, Petri; Elfenbein, Hillary Anger; Thingujam, Nutankumar S.; Rockstuhl, Thomas; Iraki, Frederick K.; Chui, Wanda; Althoff, Jean",3.0
10.1037/pspi0000065,E4Am,"Steinmetz, Janina; Xu, Qian; Fishbach, Ayelet; Zhang, Ying",8.0
10.1037/pspp0000031,PNPz,"Seuntjens, Terri G.; Zeelenberg, Marcel; van de Ven, Niels; Breugelmans, Seger M.",8.0
10.1037/pspp0000026,qP87,"Galla, Brian M.; Duckworth, Angela L.",1.0
10.1037/a0035814,8P4W,"Kesebir, Pelin",4.0
10.1037/a0035351,38k7,"Halevy, Nir; Chou, Eileen Y.",9.0
10.1037/a0036074,D4OY,"Hilbig, Benjamin E.; Gloeckner, Andreas; Zettler, Ingo",4.0
10.1037/a0031180,YjOl,"Shallcross, Amanda J.; Ford, Brett Q.; Floerke, Victoria A.; Mauss, Iris B.",2.0
10.1037/a0033009,gbg4,"Campbell, Lorne; Overall, Nickola C.; Rubin, Harris; Lackenbauer, Sandra D.",8.0
10.1037/a0032275,0B0k,"Obschonka, Martin; Schmitt-Rodermund, Eva; Silbereisen, Rainer K.; Gosling, Samuel D.; Potter, Jeff",1.0
10.1037/a0024838,VpRX,"Wohl, Michael J. A.; Hornsey, Matthew J.; Bennett, Shannon H.",9.0
10.1037/a0019973,gbAY,"Torelli, Carlos J.; Shavitt, Sharon",3.0
10.1037/a0016169,l3O2,"Prislin, Radmila; Filson, Jennifer",7.0
10.1037/a0014038,PNzd,"Richter, Tobias; Schroeder, Sascha; Woehrmann, Britta",9.0
10.1037/xge0000440,e3qg,"Noah, Tom; Schul, Yaacov; Mayo, Ruth",7.0
10.1037/xge0000376,8PNe,"Brown-Iannuzzi, Jazmin L.; McKee, Stephanie; Gervais, Will M.",8.0
10.1037/xge0000388,Brgk,"Mills, Mark; Boychuk, Paul; Chasteen, Alison L.; Pratt, Jay",2.0
10.1037/xge0000417,yp5k,"Bruneau, Emile; Jacoby, Nir; Kteily, Nour; Saxe, Rebecca",9.0
10.1037/xge0000466,LbEB,"Rich, Alexander S.; Gureckis, Todd M.",3.0
10.1037/xge0000277,Vpme,"Chen, Jing; Proctor, Robert W.",2.0
10.1037/xge0000287,e3bp,"Cikara, Mina; Van Bavel, Jay J.; Ingbretsen, Zachary A.; Lau, Tatiana",7.0
10.1037/xge0000346,2A75,"Ricker, Timothy J.; Hardman, Kyle O.",9.0
10.1037/xge0000345,121q,"Jara-Ettinger, Julian; Floyd, Sammy; Tenenbaum, Joshua B.; Schulz, Laura E.",2.0
10.1037/xge0000173,PN2z,"Golkar, Armita; Olsson, Andreas",9.0
10.1037/xge0000157,BrGp,"Vadillo, Miguel A.; Hardwicke, Tom E.; Shanks, David R.",10.0
10.1037/xge0000079,LYdz,"Gawronski, Bertram; Hu, Xiaoqing; Rydell, Robert J.; Vervliet, Bram; De Houwer, Jan",3.0
10.1037/xge0000096,z9e1,"Schulze, Christin; Newell, Ben R.",8.0
10.1037/xge0000109,J742,"Stein, Timo; Peelen, Marius V.",5.0
10.1037/xge0000063,Yvpl,"Chua, Kao-Wei; Richler, Jennifer J.; Gauthier, Isabel",3.0
10.1037/a0015748,pqGm,"Forster, Jens; Liberman, Nira; Shapira, Oren",5.0
10.1111/jomf.12433,Zv94,"Smith-Greenaway, Emily; Clark, Shelley",10.0
10.1111/jomf.12383,R1Wb,"McFarland, Michael J.; McLanahan, Sara S.; Goosby, Bridget J.; Reichman, Nancy E.",9.0
10.1111/jomf.12429,AX5j,"Turney, Kristin; Lanuza, Yader R.",5.0
10.1111/jomf.12177,P9O7,"Potarca, Gina; Mills, Melinda; Neberich, Wiebke",9.0
10.1111/jomf.12197,XN5v,"Berger, Lawrence M.; McLanahan, Sara S.",9.0
10.1111/jomf.12224,Krvd,"Piotrowski, Martin; Kalleberg, Arne; Rindfuss, Ronald R.",9.0
10.1111/jomf.12078,wQj7,"Denney, Justin T.",1.0
10.1111/jomf.12084,bRKN,"Verbakel, Ellen; Kalmijn, Matthijs",1.0
10.1111/jomf.12087,AXBY,"Waller, Maureen R.; Jones, Maggie R.",4.0
10.1111/jomf.12107,R1yE,"Wu, Ed Y.; Reeb, Ben T.; Martin, Monica J.; Gibbons, Frederick X.; Simons, Ronald L.; Conger, Rand D.",1.0
10.1111/jomf.12049,22x5,"Frisco, Michelle L.; Weden, Margaret",5.0
10.1111/jomf.12012,QNXP,"Bratter, Jenifer L.; Damaske, Sarah",8.0
10.1111/jomf.12039,q547,"Sandberg, Jonathan G.; Harper, James M.; Hill, E. Jeffrey; Miller, Richard B.; Yorgason, Jeremy B.; Day, Randal D.",4.0
10.1111/j.1741-3737.2009.00651.x,22Gg,"Greenstein, Theodore N.",1.0
10.1111/j.1741-3737.2009.00620.x,QNlG,"Magnuson, Katherine; Berger, Lawrence M.",9.0
10.1111/j.1741-3737.2008.00599.x,g8B9,"Ryan, Rebecca M.; Kalil, Ariel; Leininger, Lindsey",1.0
10.1111/j.1741-3737.2008.00583.x,VjlX,"Eggebeen, David; Dew, Jeffrey",10.0
10.1509/jm.17.0195,7lAP,"Whitler, Kimberly A.; Krause, Ryan; Lehmann, Donald R.",2.0
10.1509/jm.17.0276,xO5j,"Sharma, Amalesh; Saboo, Alok R.; Kumar, V.",4.0
10.1509/jm.16.0271,G7xz,"Park, Eunho; Rishika, Rishika; Janakiraman, Ramkumar; Houston, Mark B.; Yoo, Byungjoon",5.0
10.1509/jm.16.0055,EjYy,"Colicev, Anatoli; Malshe, Ashwin; Pauwels, Koen; O'Connor, Peter",8.0
10.1509/jm.15.0342,j15g,"Panagopoulos, Nikolaos G.; Rapp, Adam A.; Ogilvie, Jessica L.",4.0
10.1509/jm.16.0038,v8yG,"Zhang, Cheng; Phang, Chee Wei; Wu, Qingsheng; Luo, Xueming",9.0
10.1509/jm.15.0315,P93w,"Liu, Yan; Li, Krista J.; Chen, Haipeng (Allan); Balachander, Subramanian",4.0
10.1509/jm.15.0395,R1zp,"Hogreve, Jens; Iseke, Anja; Derfuss, Klaus; Eller, Toennjes",3.0
10.1509/jm.15.0205,dLE2,"Arora, Sandeep; ter Hofstede, Frenkel; Mahajan, Vijay",7.0
10.1509/jm.15.0484,1qJ0,"Ahmed, Sumaiya; Sinha, Ashish",9.0
10.1509/jm.14.0333,LYzr,"Dean, Tereza; Griffith, David A.; Calantone, Roger J.",5.0
10.1509/jm.14.0091,9DZl,"Liu, Peggy J.; Lamberton, Cait; Haws, Kelly L.",6.0
10.1509/jm.14.0284,J7qB,"Kim, Junghan; Lakshmanan, Arun",10.0
10.1509/jm.13.0286,ylY4,"Gilbride, Timothy J.; Inman, J. Jeffrey; Stilley, Karen Melville",6.0
10.1509/jm.13.0218,mydm,"Ertimur, Burcak; Coskuner-Balli, Gokcen",6.0
10.1509/jm.11.0173,B8YQ,"Hada, Mahima; Grewal, Rajdeep; Lilien, Gary L.",5.0
10.1509/jm.12.0179,ONpy,"Homburg, Christian; Vollmayr, Josef; Hahn, Alexander",6.0
10.1509/jm.13.0185,R1NV,"Samaha, Stephen A.; Beck, Joshua T.; Palmatier, Robert W.",7.0
10.1509/jm.12.0051,W8Ar,"Ma, Zhenfeng; Yang, Zhiyong; Mourali, Mehdi",8.0
10.1509/jm.13.0075,3qPJ,"Koschate-Fischer, Nicole; Cramer, Johannes; Hoyer, Wayne D.",9.0
10.1509/jm.11.0356,dLKV,"Kalaignanam, Kartik; Kushwaha, Tarun; Eilert, Meike",3.0
10.1509/jm.11.0423,5WVE,"Garnefeld, Ina; Eggert, Andreas; Helm, Sabrina V.; Tax, Stephen S.",10.0
10.1509/jm.12.0078,22EG,"Kurt, Didem; Hulland, John",6.0
10.1509/jm.11.0222,mykV,"Talukdar, Debabrata; Lindsey, Charles",7.0
10.1509/jm.10.0441,R1wL,"Rust, Roland T.; Huang, Ming-Hui",3.0
10.1509/jm.10.0400,Ejwx,"Torelli, Carlos J.; Ozsomer, Aysegul; Carvalho, Sergio W.; Keh, Hean Tat; Maehle, Natalia",3.0
10.1509/jm.11.0205,QNqm,"Yim, Chi Kin (Bennett); Chan, Kimmy Wa; Lam, Simon S. K.",6.0
10.1509/jm.11.0130,3q2Z,"Cui, Anna S.; O'Connor, Gina",5.0
10.1509/jmkg.75.1.96,ONVb,"Slotegraaf, Rebecca J.; Atuahene-Gima, Kwaku",10.0
10.1509/jm.09.0119,Ej9x,"Landsman, Vardit; Stremersch, Stefan",6.0
10.1509/jmkg.75.1.31,q5J2,"Bell, David R.; Corsten, Daniel; Knox, George",8.0
10.1509/jm.10.0209,5W3q,"Nitzan, Irit; Libai, Barak",7.0
10.1509/jmkg.74.5.093,kmDj,"Mishra, Himanshu; Mishra, Arul; Nayakankuppam, Dhananjay",2.0
10.1509/jmkg.74.5.48,0O7Z,"Pieters, Rik; Wedel, Michel; Batra, Rajeev",3.0
10.1509/jm.74.2.121,D2eN,"Barone, Michael J.; Roy, Tirthankar",3.0
10.1509/jmkg.74.1.34,g8jO,"Saini, Ritesh; Rao, Raghunath Singh; Monga, Ashwani",2.0
10.1509/jmkg.74.5.61,q5AN,"Lam, Son K.; Kraus, Florian; Ahearne, Michael",5.0
10.1509/jmkg.73.1.75,ONad,"Li, Shibo; Srinivasan, Kannan; Sun, Baohong",8.0
10.1509/jmkg.73.4.031,wQkv,"Frazier, Gary L.; Maltz, Elliot; Antia, Kersi D.; Rindfleisch, Aric",3.0
10.1509/jmkg.73.1.093,AXPG,"Liu, Yuping; Yang, Rong",4.0
10.1509/jmkg.73.1.044,ONjd,"Kim, Ju-Young; Natter, Martin; Spann, Martin",6.0
10.1509/jmkg.73.4.44,g8N7,"Wiles, Michael A.; Danielova, Anna",5.0
10.1177/0956797617744282,wa7k,"Akinola, Modupe; Page-Gould, Elizabeth; Mehta, Pranjal H.; Liu, Zaijia",7.0
10.1177/0956797618756862,AvOr,"Alves, Hans; Koch, Alex; Unkelbach, Christian",2.0
10.1177/0956797617734827,zlz4,"Liu, Yanping; Reichle, Erik D.",4.0
10.1177/0956797617697739,V4KA,"Peng, Yujia; Thurman, Steven; Lu, Hongjing",6.0
10.1177/0956797616679440,ZGW4,"Eisenkraft, Noah; Elfenbein, Hillary Anger; Kopelman, Shirli",3.0
10.1177/0956797617709813,9j0y,"Gale, Catharine R.; Cukic, Iva; Batty, G. David; McIntosh, Andrew M.; Weiss, Alexander; Deary, Ian J.",6.0
10.1177/0956797616683015,pkg8,"Pezzulo, Giovanni; Iodice, Pierpaolo; Donnarumma, Francesco; Dindo, Haris; Knoblich, Gunther",4.0
10.1177/0956797615626564,24xO,"Cunningham, Corbin A.; Egeth, Howard E.",8.0
10.1177/0956797616636416,rwy8,"Reinhart, Robert M. G.; McClenahan, Laura J.; Woodman, Geoffrey F.",10.0
10.1177/0956797616663488,7JOp,"Barendregt, Martijn; Dumoulin, Serge O.; Rokers, Bas",7.0
10.1177/0956797616628861,5rez,"Beall, Alec T.; Hofer, Marlise K.; Schaller, Mark",8.0
10.1177/0956797615581491,zlBL,"Boehm, Julia K.; Winning, Ashley; Segerstrom, Suzanne; Kubzansky, Laura D.",3.0
10.1177/0956797615579273,kKd4,"Hunt, Lucy L.; Eastwick, Paul W.; Finkel, Eli J.",7.0
10.1177/0956797615569580,bgl8,"Feiler, Daniel C.; Kleinbaum, Adam M.",5.0
10.1177/0956797614530725,bgzk,"Gold, Jason M.",8.0
10.1177/0956797614535937,OJzm,"Gaskell, M. Gareth; Warker, Jill; Lindsay, Shane; Frost, Rebecca; Guest, James; Snowdon, Reza; Stackhouse, Abigail",3.0
10.1177/0956797614544307,LGzz,"Pena, Marcela; Arias, Diana; Dehaene-Lambertz, Ghislaine",10.0
10.1177/0956797614550878,NGwE,"Gee, Dylan G.; Gabard-Durnam, Laurel; Telzer, Eva H.; Humphreys, Kathryn L.; Goff, Bonnie; Shapiro, Mor; Flannery, Jessica; Lumian, Daniel S.; Fareri, Dominic S.; Caldera, Christina; Tottenham, Nim",8.0
10.1177/0956797612472682,AvmN,"Radke, Sina; Roelofs, Karin; de Bruijn, Ellen R. A.",5.0
10.1177/0956797612464500,Y1YK,"Lee, Daniel H.; Susskind, Joshua M.; Anderson, Adam K.",7.0
10.1177/0956797612473121,OJq0,"McFerran, Brent; Mukhopadhyay, Anirban",4.0
10.1177/0956797613493292,xpYO,"Kan, Kees-Jan; Wicherts, Jelte M.; Dolan, Conor V.; van der Maas, Han L. J.",1.0
10.1177/0956797612443370,7WY1,"Little, Jeri L.; Bjork, Elizabeth Ligon; Bjork, Robert A.; Angello, Genna",7.0
10.1177/0956797612439422,EK2r,"Emery, Charles F.; Finkel, Deborah; Pedersen, Nancy L.",7.0
10.1177/0956797611431465,dmLX,"Levinson, Daniel B.; Smallwood, Jonathan; Davidson, Richard J.",4.0
10.1177/0956797611435921,AyvG,"Hulme, Charles; Bowyer-Crane, Claudine; Carroll, Julia M.; Duff, Fiona J.; Snowling, Margaret J.",5.0
10.1177/0956797611422072,ree8,"Sloane, Stephanie; Baillargeon, Renee; Premack, David",7.0
10.1177/0956797611413935,lkBL,"Ma-Kellams, Christine; Blascovich, Jim",1.0
10.1177/0956797611399292,gPvK,"Larrick, Richard P.; Timmerman, Thomas A.; Carton, Andrew M.; Abrevaya, Jason",6.0
10.1177/0956797611420301,Kx7W,"Worthy, Darrell A.; Gorlick, Marissa A.; Pacheco, Jennifer L.; Schnyer, David M.; Maddox, W. Todd",7.0
10.1177/0956797610375446,lkJe,"Raffray, Claudine N.; Pickering, Martin J.",3.0
10.1177/0956797610383437,BQEE,"Carney, Dana R.; Cuddy, Amy J. C.; Yap, Andy J.",1.0
10.1177/0956797609357175,we7p,"Simpson, Jeffry A.; Rholes, W. Steven; Winterheld, Heike A.",10.0
10.1177/0956797609359908,88xa,"Savani, Krishna; Markus, Hazel Rose; Naidu, N. V. R.; Kumar, Satishchandra; Berlia, Neha",5.0
10.1111/j.1467-9280.2009.02447.x,7WjP,"Linkenauger, Sally A.; Witt, Jessica K.; Bakdash, Jonathan Z.; Stefanucci, Jeanine K.; Proffitt, Dennis R.",10.0
10.1111/j.1467-9280.2009.02390.x,gPGg,"Frassinetti, Francesca; Magnani, Barbara; Oliveri, Massimiliano",6.0
10.1111/j.1467-9280.2009.02326.x,yN8V,"Sachdeva, Sonya; Iliev, Rumen; Medin, Douglas L.",5.0
10.1177/0022243718801325,QGya,"Wathne, Kenneth H.; Heide, Jan B.; Mooi, Erik A.; Kumar, Alok",6.0
10.1177/0022243718808554,zmLm,"Davis, Derick F.; Bagchi, Rajesh",2.0
10.1509/jmr.14.0364,reP8,"Hamilton, Rebecca W.; Rust, Roland T.; Wedel, Michel; Dev, Chekitan S.",3.0
10.1509/jmr.13.0482,BQJx,"Toker-Yildiz, Kamer; Trivedi, Minakshi; Choi, Jeonghye; Chang, Sue Ryung",6.0
10.1509/jmr.14.0300,VGAe,"Lowe, Michael L.; Haws, Kelly L.",6.0
10.1509/jmr.13.0291,e1Bp,"Busse, Meghan R.; Israeli, Ayelet; Zettelmeyer, Florian",1.0
10.1509/jmr.14.0175,Z43k,"Etkin, Jordan; Sela, Aner",3.0
10.1509/jmr.15.0044,dmE8,"Kumar, V.; Pansari, Anita",4.0
10.1509/jmr.13.0527,mld7,"Gardete, Pedro M.",5.0
10.1509/jmr.10.0386,9aZ4,"Lee, Leonard; Lee, Michelle P.; Bertini, Marco; Zauberman, Gal; Ariely, Dan",8.0
10.1509/jmr.13.0503,pNjB,"Bart, Yakov; Stephen, Andrew T.; Sarvary, Miklos",7.0
10.1509/jmr.11.0327,lkXV,"Durante, Kristina M.; Griskevicius, Vladas; Cantu, Stephanie M.; Simpson, Jeffry A.",10.0
10.1509/jmr.11.0022,dmKm,"Newman, George E.; Dhar, Ravi",1.0
10.1509/jmr.10.0416,51pD,"Luo, Lan; Ratchford, Brian T.; Yang, Botao",3.0
10.1509/jmr.12.0439,88NW,"Sela, Aner; Simonson, Itamar; Kivetz, Ran",3.0
10.1509/jmr.11.0309,VG95,"Suk, Kwanho; Lee, Jiheon; Lichtenstein, Donald R.",3.0
10.1509/jmr.09.0503,mlRR,"Van den Bergh, Bram; Schmitt, Julien; Warlop, Luk",4.0
10.1509/jmkr.48.2.403,R8RN,"Usta, Murat; Haeubl, Gerald",8.0
10.1509/jmkr.48.4.741,pNr3,"Kurt, Didem; Inman, J. Jeffrey; Argo, Jennifer J.",6.0
10.1509/jmkr.48.spl.s138,51bB,"Herzenstein, Michal; Sonenshein, Scott; Dholakia, Utpal M.",4.0
10.1509/jmkr.47.2.361,yNdm,"Ganesan, Shankar; Brown, Steven P.; Mariadoss, Babu John; Ho, Hillbun (Dixon)",5.0
10.1509/jmkr.46.5.637,V1N1,"van Everdingen, Yvonne; Fok, Dennis; Stremersch, Stefan",6.0
10.1016/j.cognition.2014.12.009,rvrE,"Snapper, Leslie; Oranc, Cansu; Hawley-Dolan, Angelina; Nissel, Jenny; Winner, Ellen",8.0
10.1016/j.cognition.2010.11.002,GXwj,"Germine, Laura T.; Duchaine, Bradley; Nakayama, Ken",6.0
10.1111/ajps.12305,Jr4e,"Nall, Clayton; Schneer, Benjamin; Carpenter, Daniel",4.0
10.1111/ajps.12307,Xxmz,"Ryan, Timothy J.",8.0
10.1111/ajps.12266,jDp9,"Hall, Matthew E. K.",5.0
10.1111/ajps.12144,BxRk,"Tavits, Margit; Potter, Joshua D.",2.0
10.1037/apl0000254,DEJN,"Mitchell, Marie S.; Baer, Michael D.; Ambrose, Maureen L.; Folger, Robert; Palmer, Noel F.",2.0
10.1007/s11747-016-0505-6,Q11m,"Albrecht, Arne K.; Walsh, Gianfranco; Brach, Simon; Gremler, Dwayne D.; van Herpen, Erica",5.0
10.1007/s10683-010-9264-2,KYge,"Huber, Juergen; Angerer, Martin; Kirchler, Michael",2.0
10.1037/a0025731,yp0w,"Walton, Gregory M.; Cohen, Geoffrey L.; Cwir, David; Spencer, Steven J.",7.0
10.1037/a0025013,RpLp,"Marguc, Janina; Forster, Jens; Van Kleef, Gerben A.",5.0
10.1037/a0021884,dza2,"Baker, Levi R.; McNulty, James K.",1.0
10.1037/a0022151,K5KJ,"Leung, Angela K. -Y.; Cohen, Dov",2.0
10.1037/a0019628,Wvqw,"Fincham, Frank D.; Lambert, Nathaniel M.; Beach, Steven R. H.",9.0
10.1037/a0017627,Qkvm,"Mojzisch, Andreas; Schulz-Hardt, Stefan",6.0
10.1037/a0017452,pEj8,"Critcher, Clayton R.; Dunning, David",7.0
10.1111/jomf.12479,1qr4,"Yahirun, Jenjira J.; Arenas, Erika",5.0
10.1111/jomf.12438,km2j,"Noah, Aggie J.; Landale, Nancy S.",3.0
10.1111/jomf.12413,NOql,"Ory, Brett; Keizer, Renske; Dykstra, Pearl A.",2.0
10.1111/j.1741-3737.2010.00816.x,J7Z2,"Mazelis, Joan Maya; Mykyta, Laryssa",10.0
10.1111/j.1741-3737.2010.00790.x,LYJz,"Kahn, Joan R.; McGill, Brittany S.; Bianchi, Suzanne M.",8.0
10.1111/j.1741-3737.2010.00701.x,dLke,"Verhoeven, Marjolein; Junger, Marianne; van Aken, Chantal; Dekovic, Maja; van Aken, Marcel A. G.",6.0
